accountId,date_acquired,cust_age,avg_order_rev,min_order_rev,max_order_rev,tot_order_cnt,churned
35530,2014-03-26,862,478.255,357.51,599,2,1
35531,2014-03-26,862,730.973333,81.46,1514.62,3,1
35532,2014-03-26,862,1228.018,425,2747.95,11,0
35538,2014-03-28,860,886.23,623.61,1148.85,2,1
35543,2014-04-11,846,286,50,522,2,1
35545,2014-03-26,862,293.505,284.16,302.85,2,1
35582,2013-03-25,1228,517.6825,439.92,700,4,0
35588,2014-03-26,862,688.74,624,753.48,2,1
35592,2014-03-26,862,219.25,219.25,219.25,2,1
35597,2014-03-26,862,469.92,404.5,509.76,3,1
35608,2014-03-26,862,658.796667,254.45,1033.12,3,1
35626,2013-12-01,977,497.666667,127.8,1118.7,3,1
35634,2014-04-18,839,844.6,844.6,844.6,2,1
35636,2014-03-27,861,222.875,150,295.75,2,1
35649,2014-03-14,874,667.66,190.68,1144.64,2,1
35651,2014-03-27,861,305.025,259.05,351,2,1
35657,2014-03-27,861,1312.56,1073.12,1552,2,1
35660,2014-03-27,861,207.04,206.6,207.48,2,1
35662,2014-03-27,861,504.2625,294.6,1100,5,1
35664,2014-03-27,861,311.2,311.2,311.2,2,1
35666,2014-03-27,861,357.35,322.7,392,2,1
35673,2014-03-27,861,658.7,324.35,1282.15,3,1
35682,2014-04-03,854,2192.05,1496.55,2887.55,2,1
35686,2014-05-13,814,570.36,263.92,876.8,2,1
35702,2014-03-27,861,516.25,408,721,4,1
35706,2014-03-27,861,360.9,272,449.8,2,1
35712,2014-03-27,861,855.96,696,1015.92,2,1
35716,2014-03-27,861,1127.633333,462.5,1525,3,1
35717,2014-03-27,861,829.125,775,883.25,2,1
35719,2014-03-31,857,1165.99,992.98,1339,2,1
35740,2014-03-27,861,300,300,300,2,0
35743,2014-03-27,861,211.05,211.05,211.05,2,1
35751,2014-03-28,860,339.225,328.8,349.65,2,1
35754,2014-03-28,860,240.42,55,425.84,2,1
35755,2014-03-28,860,1223.8675,703.95,1798,4,0
35761,2014-03-28,860,476.642,304.4,621.25,5,0
35771,2014-03-28,860,977.94,137.88,1818,2,1
35775,2014-03-28,860,751.55,745,758.1,2,1
35780,2014-03-28,860,1039.905,30,2049.81,2,1
35781,2014-03-28,860,254.16,217.6,290.72,2,1
35782,2014-03-28,860,276.78,245.34,309.24,4,1
35787,2014-03-28,860,1321.89,338.02,4112.75,8,0
35794,2014-03-28,860,240.026667,207.48,259.8,3,1
35799,2014-03-31,857,378.43,201.03,521.38,3,1
35808,2014-03-28,860,1257.083333,697.6,1861.82,3,0
35817,2014-04-02,855,435.06375,90,640,11,0
35819,2014-03-28,860,548.943333,75,1209.5,3,1
35821,2014-03-28,860,717.035,675.92,758.15,2,1
35822,2014-03-28,860,251.9,251.9,251.9,2,1
35825,2014-03-28,860,1404.515,1321.53,1487.5,2,1
35829,2014-03-29,859,328.495,264.39,392.6,3,0
35844,2014-03-30,858,333.08,302.8,363.36,2,1
35845,2014-03-28,860,268.03,197.96,338.1,2,1
35847,2014-03-29,859,416.213333,313.6,467.52,3,1
35862,2014-03-29,859,380.225,371.05,389.4,2,1
35864,2014-03-29,859,228.3,195.6,261,2,1
35874,2014-03-29,859,235.75,235.75,235.75,2,1
35878,2013-04-24,1198,387.37,167.52,575.5,5,1
35887,2014-03-29,859,382.04,364.48,399.6,2,1
35892,2014-03-29,859,733.25,704,762.5,2,1
35895,2014-03-29,859,479.15,375.75,563.1,3,1
35898,2014-03-29,859,384.863333,290,444.6,3,0
35907,2014-03-30,858,241.605,35,448.21,2,1
35912,2014-03-30,858,585,583.68,586.32,2,1
35923,2014-03-30,858,684.283333,442.4,822.5,3,0
35930,2014-03-30,858,401.6525,269.4,621.71,4,1
35953,2014-03-30,858,265.1,261.7,268.5,2,1
35963,2014-03-30,858,471.175,354.15,588.2,2,1
35976,2014-03-31,857,305.625,286.25,325,2,0
35982,2014-03-31,857,629.015,534.6,723.43,2,1
35995,2014-04-03,854,301.58,203.76,375.58,3,0
36013,2014-03-31,857,203.35,106.9,299.8,2,1
36017,2014-03-31,857,376.94,367.12,386.76,2,1
36019,2014-06-06,790,1199.87,1069.74,1330,3,0
36051,2014-03-31,857,218.206667,106.28,304.5,3,1
36061,2014-03-31,857,359.44,227.24,563.08,3,1
36062,2014-03-31,857,258.95,142.5,399.75,4,1
36064,2014-03-31,857,372.6,297,448.2,2,1
36077,2014-03-31,857,247.41,108,386.82,2,1
36084,2014-03-31,857,376.005,356.73,395.28,2,1
36107,2014-04-01,856,326.97,323.7,330.24,2,1
36109,2014-04-01,856,254.75,200.9,308.6,2,1
36115,2014-04-01,856,631.025,595.05,667,2,1
36116,2014-04-01,856,707.27,481.92,932.62,2,1
36119,2013-03-12,1241,334.758,29.99,580.5,5,1
36132,2014-04-01,856,498.05,201.6,794.5,2,1
36134,2014-04-01,856,4200,4200,4200,2,1
36136,2014-04-01,856,267.6,235.68,299.52,2,1
36142,2014-04-01,856,1137.283333,673.65,2042.5,3,1
36147,2014-04-01,856,335.825,230.9,440.75,2,1
36153,2014-04-01,856,270,270,270,2,1
36162,2014-04-01,856,292.905,82.38,503.43,3,1
36163,2014-04-01,856,567.57,60,1075.14,2,1
36170,2014-04-01,856,349.51,251.72,447.3,2,1
36173,2014-04-01,856,390.6,368.55,412.65,2,1
36181,2014-04-01,856,259.55,220.6,298.5,2,1
36185,2014-04-16,841,539.996667,313.2,774.87,4,1
36186,2014-04-01,856,519.495,250.24,788.75,2,1
36206,2014-05-12,815,835.278,633.19,940.95,6,0
36213,2014-04-01,856,481.65,450,513.3,2,1
36224,2013-02-04,1277,602.44,380.24,1035.04,3,1
36228,2014-04-02,855,560.94,341.8,780.08,2,1
36234,2014-04-02,855,852.925,817.05,888.8,4,1
36237,2014-04-02,855,702.75,696.5,709,2,1
36246,2014-04-02,855,1345.325,1235.5,1455.15,2,1
36247,2014-04-02,855,425.01,425.01,425.01,2,1
36249,2014-04-02,855,503.566667,90,1195,3,0
36262,2014-04-02,855,399.5,399.5,399.5,2,1
36278,2014-04-02,855,228.576667,78.99,483.2,3,1
36280,2014-02-16,900,778.033333,597.3,948.88,3,1
36283,2014-04-02,855,715.016667,562.38,853.3,3,0
36287,2014-04-02,855,373.62,68.04,679.2,2,1
36294,2014-04-02,855,282.195,245.4,318.99,2,1
36297,2014-04-02,855,320.97,315.38,326.56,2,1
36298,2014-04-02,855,336.1825,210.65,430.8,4,1
36300,2014-04-02,855,841.733333,788.5,885.7,3,1
36309,2014-04-02,855,414.6,414.6,414.6,2,1
36321,2014-04-22,835,2121.25,855,3387.5,2,1
36332,2013-02-24,1257,634.99375,452.16,805.2,8,1
36351,2014-04-02,855,271.415,237.8,302,4,0
36355,2013-10-15,1024,373.0675,133,674.5,4,1
36360,2014-04-02,855,409.875,327.31,492.44,2,1
36379,2013-01-17,1295,426.77,147,656.4,5,1
36381,2014-04-03,854,241.485,226.95,256.02,2,1
36388,2014-04-15,842,384.92,335.44,434.4,2,1
36391,2014-04-03,854,341.175,252.73,488.97,4,0
36420,2014-04-03,854,349.68,215.36,484,2,1
36428,2014-04-04,853,1624,818.8,2463.3,4,1
36430,2014-04-03,854,342.74,212.68,472.8,2,1
36431,2014-04-03,854,364.76,364.76,364.76,2,1
36432,2014-04-03,854,371.2,330.8,411.6,2,1
36435,2014-04-03,854,302.85,300.9,304.8,2,1
36449,2014-04-03,854,552.5,544.6,560.4,2,1
36463,2014-04-04,853,252.45,252.45,252.45,2,1
36475,2014-04-04,853,320.47,60,455.28,4,0
36478,2014-04-04,853,753.355,413.54,1093.17,2,1
36479,2014-04-04,853,365.635,329.82,401.45,2,1
36480,2014-04-04,853,267.49,228.3,306.68,2,1
36485,2014-04-04,853,216.326667,144.1,252.48,3,1
36490,2014-04-04,853,1168.016667,977.85,1407.55,3,1
36499,2014-04-04,853,554.87,365.7,694.33,4,1
36510,2014-07-10,756,1176.6,1056,1297.2,2,1
36511,2014-04-04,853,331.938,211.32,486.45,5,1
36532,2014-04-04,853,488.88,488.88,488.88,2,1
36540,2014-04-04,853,340.2,254.4,426,2,1
36543,2014-04-04,853,302.895,239.53,366.26,2,0
36550,2014-04-04,853,321.75,295.5,348,2,1
36556,2014-04-04,853,747,612,882,2,1
36569,2014-04-04,853,892.78,863.06,922.5,2,1
36572,2014-04-04,853,501.207143,220.22,998.58,7,0
36573,2014-04-08,849,462.81,380.67,544.95,2,1
36579,2014-04-04,853,346.775,266.4,413.5,4,0
36584,2014-05-05,822,325.65,325.65,325.65,2,1
36592,2014-04-04,853,1682.3,990.75,2373.85,2,1
36594,2014-04-12,845,933.225,684.5,1069,4,1
36596,2014-04-04,853,304.025,301.05,307,2,1
36600,2014-04-05,852,278.57,189.84,367.3,2,1
36620,2014-04-05,852,366.484,206.8,479.4,5,0
36622,2014-04-05,852,1084.3125,60,2091.5,5,0
36644,2014-04-05,852,421.555,308.45,534.66,2,1
36655,2014-04-06,851,425.355,140,710.71,2,1
36660,2014-04-06,851,1276.805,1058,1495.61,2,1
36663,2014-04-06,851,305.075,236.2,373.95,2,1
36687,2014-04-06,851,385.08,318.64,425.75,3,0
36688,2014-04-06,851,315.785,261.1,370.47,2,1
36697,2014-04-07,850,803.95,357.5,1477,5,0
36705,2014-05-05,822,1526.944,7.5,3675,6,0
36716,2014-04-07,850,1107.53,189.8,2025.75,5,1
36727,2014-04-07,850,509.25,509.25,509.25,2,1
36737,2014-05-12,815,1158.5,1158.5,1158.5,2,1
36757,2014-04-08,849,1277.575,291.55,2263.6,2,1
36763,2014-04-07,850,495.2325,60,1168.79,4,0
36783,2014-04-07,850,251.64,174.9,341.62,3,1
36786,2014-04-07,850,331.16,20,642.32,2,1
36790,2014-05-05,822,367.6,322.5,417.6,4,0
36802,2014-04-07,850,285.75,271.5,300,2,1
36808,2014-04-07,850,467.3725,134.52,956.6,4,0
36818,2014-04-22,835,283.13,283.13,283.13,2,1
36819,2014-04-07,850,266.465,247.75,285.18,2,1
36828,2014-05-09,818,806.25,660,952.5,2,1
36842,2014-04-08,849,259.686667,166.56,362,3,1
36848,2014-04-08,849,488.425,377.6,599.25,2,1
36851,2014-04-08,849,439.375,10,868.75,2,1
36859,2014-04-08,849,577.563333,229.79,952.5,3,1
36878,2014-04-08,849,249.965,220.48,279.45,2,1
36883,2014-04-08,849,289.6,176.6,402.6,2,1
36898,2014-04-09,848,925.95375,337,2602.3,9,0
36903,2014-04-08,849,330.015,298.62,361.41,2,1
36932,2013-07-17,1114,1372.69125,481,2702.2,9,1
36988,2014-04-09,848,308.766667,251.7,374.8,6,0
36991,2014-04-09,848,514,26.5,1588,7,0
36996,2014-04-09,848,200.595,186,215.19,2,0
37011,2014-04-09,848,595.195,590.28,600.11,2,1
37018,2014-04-09,848,1017.375,698.75,1336,2,1
37028,2014-04-09,848,266.36,245.2,287.52,2,1
37042,2014-04-09,848,262.9,262.9,262.9,2,1
37057,2014-04-09,848,215.97,142.5,289.44,2,1
37058,2014-04-09,848,748.283333,39,1146.2,3,1
37073,2014-04-09,848,398.896,269.85,503.7,5,1
37099,2014-04-10,847,506.883333,434,601.25,3,0
37102,2014-04-10,847,780.833333,600,1139,3,1
37110,2014-04-10,847,261.035,247.57,274.5,2,0
37125,2014-04-18,839,450,337.5,562.5,2,1
37128,2014-04-10,847,263.21,248.26,278.16,2,1
37133,2013-05-31,1161,342.216667,314.25,376.4,3,1
37134,2014-04-10,847,355,355,355,2,1
37139,2014-04-10,847,236.45,180.9,292,2,1
37141,2014-04-11,846,5948.0775,1379.42,12936.24,5,1
37155,2014-04-10,847,223.5,176.5,270.5,2,1
37160,2014-04-10,847,1145.59,339.48,1951.7,2,1
37166,2014-04-10,847,1140.2,381.75,1898.65,2,1
37167,2014-04-10,847,724.24,614.57,833.91,2,1
37181,2014-04-14,843,345.76,182.52,509,2,1
37196,2014-04-10,847,224.976667,219,228,3,0
37202,2013-06-07,1154,340.9225,166.48,650.76,4,1
37204,2014-04-11,846,642.39,642.39,642.39,2,1
37208,2014-04-11,846,650.05,438.06,862.04,2,1
37218,2014-04-11,846,274.758333,221.6,350.5,6,1
37221,2014-04-11,846,272.05,84.3,459.8,2,1
37245,2014-04-11,846,384.755,271.13,498.38,2,1
37257,2014-04-11,846,349.125,261.75,456.75,4,0
37268,2014-04-16,841,1612.41,0.03,2460.45,3,0
37278,2014-04-11,846,924.998571,240,2086.65,8,1
37291,2014-04-11,846,601.38,500.52,702.24,2,1
37299,2014-04-11,846,369.075,251.55,486.6,2,1
37304,2014-04-12,845,1317.33,1317.33,1317.33,2,1
37308,2014-04-12,845,385.666667,50,669,3,1
37318,2014-04-12,845,877,877,877,4,1
37336,2014-04-12,845,405.765,391.44,420.09,2,1
37337,2014-04-12,845,612.15,612.15,612.15,2,1
37345,2014-04-13,844,485.83,453.5,518.16,3,1
37352,2014-04-13,844,1491.725,844.45,2139,2,0
37361,2014-04-13,844,237.24,237.24,237.24,2,1
37380,2014-04-13,844,409.05,348.6,469.5,2,1
37384,2014-04-14,843,1545.4,1086,2004.8,2,1
37386,2014-04-14,843,381.04,23.8,561.51,3,0
37389,2014-04-14,843,489.18,468.87,509.49,2,1
37395,2014-04-24,833,509.225,268.75,749.7,2,1
37401,2014-04-14,843,834.35,480,1277.55,3,1
37421,2014-04-21,836,202.26,190.68,213.84,2,1
37429,2014-04-23,834,608.76,608.76,608.76,2,1
37435,2014-04-14,843,704.935,170.16,1550,4,0
37438,2014-04-14,843,962.1,410,1514.2,2,1
37442,2014-04-14,843,312.425,175.3,449.55,2,1
37448,2014-04-14,843,235.825,219.45,252.2,2,1
37454,2014-04-14,843,618.623333,258.63,1173.12,3,1
37457,2014-04-14,843,291.083333,111.09,420,3,1
37464,2014-04-14,843,245.72,245.72,245.72,2,1
37467,2014-04-14,843,527.175,522.5,531.85,2,0
37478,2014-04-14,843,204.18,179.36,229,2,1
37487,2014-04-28,829,7396.766667,1020,11677.5,3,0
37491,2014-04-14,843,1225.25,1225.25,1225.25,2,1
37498,2014-04-14,843,532.435,218,846.87,2,1
37520,2014-04-15,842,240.75,228.6,252.9,2,1
37522,2014-04-15,842,490.315,446.16,534.47,2,0
37526,2014-04-15,842,2515.684,643.47,4790,5,0
37544,2013-07-09,1122,318.63,273.6,363.66,2,1
37553,2014-04-15,842,1100,25,2627.75,3,1
37555,2014-04-15,842,309.57,256.54,362.6,2,0
37558,2014-04-15,842,234.4,234.4,234.4,2,1
37560,2014-04-15,842,6400.135,649.27,12151,2,1
37564,2014-04-15,842,442.75,442.75,442.75,2,1
37576,2014-04-15,842,835.31,779,891.62,2,1
37580,2014-04-15,842,384.13,189.5,578.76,2,1
37591,2014-04-15,842,381.88,99.9,574.11,3,1
37601,2014-04-15,842,370.91,370.91,370.91,2,1
37609,2014-04-15,842,376.46,181.58,571.34,2,1
37620,2014-04-15,842,375.3,360.6,390,2,1
37627,2014-04-15,842,249.49,202.74,296.24,2,0
37630,2014-04-15,842,308.46,190.56,400.4,3,1
37636,2014-04-15,842,210.9,207,214.8,2,1
37647,2014-04-16,841,462.36,400.28,565.4,3,1
37653,2014-04-16,841,402.513333,283.69,607.85,3,1
37654,2014-04-16,841,743.1125,505.98,976.97,4,1
37669,2014-04-16,841,533.1475,211.29,985.88,4,1
37672,2014-04-17,840,514.773333,151.02,775.6,3,0
37673,2014-04-16,841,817.432,380.48,1152,5,1
37675,2014-04-16,841,619.5175,54.67,864,4,0
37678,2014-04-16,841,938.28,190,1686.56,2,1
37683,2014-04-16,841,248.04,180.72,315.36,2,1
37685,2014-05-08,819,912.675,562.95,1262.4,2,1
37694,2014-04-16,841,234,210,258,2,1
37696,2014-04-17,840,336.3625,159.25,621.9,4,1
37699,2014-04-16,841,744.345,609.84,878.85,2,1
37704,2014-04-18,839,460.94,298.6,623.28,3,1
37711,2014-04-16,841,200.88,200.88,200.88,2,1
37725,2014-04-16,841,1814.116667,81.95,3376,3,1
37727,2014-04-16,841,415.69,239.63,591.75,2,1
37728,2014-04-16,841,311.5,311.5,311.5,2,1
37749,2014-04-16,841,263.915,27,500.83,2,1
37758,2014-04-16,841,226.935,186.12,267.75,2,1
37767,2014-04-16,841,448.74,448.74,448.74,2,1
37772,2014-04-17,840,259.85,249.6,270.1,2,1
37775,2014-04-17,840,436.7,419.55,453.85,2,0
37789,2013-05-02,1190,704.1775,46.99,1204.32,4,1
37790,2014-04-17,840,720,700,740,2,1
37796,2014-04-17,840,321.105,273.52,368.69,2,1
37798,2014-04-17,840,731.25,550,897,3,0
37803,2014-04-17,840,381.95,334.75,452.6,3,0
37808,2014-04-17,840,286.533333,279.6,290,3,0
37820,2014-04-18,839,1221.15,987.3,1455,2,0
37825,2014-04-17,840,629.395,318,940.79,3,1
37826,2014-04-17,840,523.003333,180,836.21,3,0
37828,2014-04-17,840,1467.035,1350,1584.07,2,0
37842,2014-04-17,840,1915.875,336.75,3495,2,1
37851,2014-04-17,840,405.55,30,836.97,10,1
37873,2014-04-18,839,1430.66,1291.32,1570,2,1
37874,2014-04-18,839,453.72,364,529.04,3,1
37877,2014-04-18,839,720,627,813,2,1
37878,2013-11-19,989,2089.976667,590.24,4225,3,1
37886,2014-06-03,793,2432.416667,1515,4172.25,4,0
37903,2014-04-18,839,508.74,463.28,554.2,2,1
37914,2014-04-18,839,303.27,289.56,316.98,2,1
37919,2014-05-19,808,350.1,298.75,401.45,2,1
37923,2014-04-18,839,356.78,220.36,493.2,2,1
37924,2014-04-18,839,789.36,779.12,799.6,2,1
37939,2014-04-18,839,658.425,503.1,813.75,2,1
37942,2014-04-21,836,487.9,315.72,706.32,5,1
37944,2014-04-19,838,495.233333,234.75,817,3,1
37955,2014-04-18,839,254.2,248,260.4,2,1
37958,2014-04-18,839,531.07,230.62,831.52,2,1
37972,2014-04-19,838,374.175,347.4,400.95,2,0
37976,2014-04-19,838,222.375,8,436.75,2,1
37977,2014-04-19,838,380.65,266.4,447.66,3,1
37979,2014-04-19,838,483.78,483.78,483.78,2,0
37981,2014-04-19,838,234.375,222.75,246,2,1
38010,2014-04-20,837,1648.46,168.4,11852.63,11,0
38030,2014-04-20,837,265.425,209.85,321,2,1
38034,2014-04-20,837,215.83,207.24,224.42,2,1
38045,2014-04-21,836,367.69,326.78,408.6,2,1
38053,2014-04-21,836,517.5,517.5,517.5,2,1
38073,2014-04-21,836,649.8,555,744.6,2,1
38077,2014-04-21,836,535.933333,525,557.8,3,0
38089,2014-04-21,836,281.435,236.31,326.56,2,1
38098,2014-04-21,836,324.8,324.8,324.8,2,1
38111,2014-04-21,836,1202.1,844.2,1560,2,0
38131,2014-04-21,836,233.535,225.68,241.39,2,0
38136,2014-04-21,836,221.05,204.33,237.77,2,1
38138,2014-04-21,836,492.751111,196.57,1100.61,9,0
38141,2014-04-22,835,550.09,548,552.18,2,1
38142,2014-04-21,836,524.685,448,601.37,2,1
38160,2014-04-21,836,302.675,238.65,366.7,2,1
38163,2014-04-21,836,815.5,600,1031,2,0
38170,2014-04-21,836,249.675,153.18,346.17,2,0
38183,2014-04-21,836,227.19,156.84,297.54,2,0
38197,2014-04-22,835,821.2,711.9,930.5,2,1
38217,2014-04-22,835,2060.533333,1229,3552.6,4,1
38220,2014-04-22,835,275.406667,197.73,356.25,3,1
38227,2014-04-22,835,426.375,173.25,679.5,2,1
38230,2014-04-22,835,539.25,15,1063.5,2,1
38232,2014-04-28,829,270.84,209.4,332.28,2,1
38238,2014-08-16,719,402.768,57.5,576.45,5,0
38256,2014-04-23,834,628.44,609.13,647.75,2,1
38260,2014-04-23,834,732.42,667.34,797.5,2,1
38263,2014-04-22,835,427.8,427.8,427.8,2,1
38266,2014-04-22,835,220.272667,58.3,754.25,18,1
38268,2014-04-24,833,314.455,223.2,405.71,2,1
38286,2014-04-22,835,371.25,317.5,425,2,1
38296,2014-04-22,835,1422.92,1422.92,1422.92,2,1
38299,2014-04-22,835,241.98,213.66,270.3,2,1
38304,2014-04-22,835,881.45,244,1518.9,2,1
38307,2014-04-22,835,331.18,259.16,403.2,2,1
38319,2014-04-22,835,318.185,258.97,377.4,2,1
38340,2014-05-14,813,948.1,314.1,1241.5,10,1
38342,2014-04-22,835,573.62,458.64,650.7,3,1
38382,2014-05-08,819,313.5,15,612,2,1
38392,2014-04-23,834,425.44,90,646,5,0
38399,2014-04-23,834,846.93,439.8,1254.06,2,1
38412,2014-04-23,834,216.3,216.3,216.3,2,1
38420,2014-04-23,834,1174.806667,670.27,2163.15,3,1
38424,2014-04-28,829,252.03,168.4,335.66,4,1
38426,2014-04-23,834,965.5,457,1474,2,0
38427,2014-04-23,834,318.443333,208.52,388.01,3,1
38428,2014-04-23,834,2836.55,359.1,5314,3,1
38444,2014-04-23,834,468.875,323,517.5,4,0
38448,2014-04-23,834,371.19,208.3,534.08,2,1
38449,2014-05-05,822,636.432,269.8,1086.44,5,1
38460,2014-04-23,834,383.4275,242.76,639.43,4,1
38475,2014-04-23,834,355.97,252.54,459.4,2,0
38491,2014-04-24,833,415.83,345.8,485.86,2,1
38495,2014-04-24,833,1808.54,635.6,3709.28,8,0
38515,2014-04-24,833,248.255,240.21,256.3,2,1
38525,2014-04-24,833,786.495,25,1547.99,2,1
38527,2014-04-24,833,503.715,324,683.43,2,1
38528,2014-04-24,833,234.25,234.25,234.25,2,1
38529,2014-04-24,833,449.75,269.5,630,2,1
38530,2014-04-24,833,336.095,216.8,455.39,2,1
38535,2014-04-24,833,953.22,799.9,1106.54,2,1
38538,2014-04-24,833,462.39,324,619.5,6,0
38576,2014-04-25,832,435,395,475,2,1
38589,2014-04-24,833,799,727.35,855.69,3,0
38599,2014-04-25,832,284.4,138.24,430.56,2,1
38605,2014-04-25,832,566.345,369.49,763.2,2,1
38611,2014-04-25,832,217.8,203.1,232.5,2,1
38612,2014-04-25,832,477.4925,187.32,1078.2,4,1
38637,2014-08-07,728,832.575,349.35,1315.8,2,1
38651,2014-04-25,832,214.603333,25,365.84,6,0
38658,2014-04-25,832,325.065,127.13,523,2,1
38666,2014-04-25,832,1191.48,1139.96,1243,2,1
38675,2014-04-25,832,220.765,187.33,254.2,2,1
38691,2014-04-25,832,1685.225,1131.25,2239.2,2,1
38702,2014-04-25,832,545.025,422.88,667.17,2,1
38724,2014-04-26,831,542.95,349.65,690,3,0
38729,2014-04-28,829,819.866667,652.5,921.6,3,0
38742,2014-05-05,822,600.425,345,855.85,2,1
38755,2014-04-27,830,202.5,202.5,202.5,2,1
38766,2014-04-27,830,244.415,222.72,266.11,2,1
38770,2014-04-27,830,346.545,296.75,396.34,2,1
38771,2014-04-28,829,722,150,1294,3,1
38794,2014-04-27,830,788.71,606.28,971.14,2,1
38803,2014-04-27,830,314.705,240.66,388.75,2,1
38807,2014-04-28,829,1134.03,910.95,1357.11,2,1
38820,2014-04-28,829,428.3,341.9,570.5,3,1
38824,2014-04-28,829,1039.625,265.5,1813.75,2,1
38825,2014-05-01,826,866.006667,715.85,1001.07,3,0
38832,2014-04-28,829,489.175,398.37,579.98,2,0
38834,2014-05-05,822,525,397.5,652.5,2,1
38835,2014-04-28,829,339.225,147.57,530.88,2,1
38853,2014-04-28,829,322.726667,20,846.22,8,1
38862,2014-04-28,829,266.125,259.75,272.5,2,1
38863,2014-04-28,829,352.435,230.27,474.6,2,1
38875,2014-04-28,829,1052.075,1019.15,1085,2,1
38876,2014-04-28,829,308.31,292.5,324.12,2,1
38884,2014-05-05,822,308.37,223.5,390.75,3,0
38887,2014-04-28,829,213.65,206.8,220.5,2,1
38895,2014-04-29,828,429.66,418.66,440.66,2,1
38907,2014-04-28,829,455.58,404.94,506.22,2,1
38913,2014-04-28,829,388.04,276,500.08,2,1
38916,2014-04-28,829,390.48,340.32,440.64,2,1
38944,2014-04-28,829,660,570,750,2,1
38947,2013-10-15,1024,360.69,75.78,645.6,2,1
38956,2014-04-28,829,1097.87,175.15,2020.59,2,1
38975,2014-04-29,828,270.46,227.6,313.32,2,1
38977,2014-04-29,828,389.7,301.9,477.5,2,1
38988,2014-04-29,828,242.305,240.96,243.65,2,1
38995,2014-04-29,828,267.95,170.5,365.4,2,1
39001,2014-04-29,828,338.08,237.41,438.75,2,1
39003,2014-04-29,828,300.08,172.68,427.48,2,0
39005,2014-04-29,828,278.815,147.84,409.79,2,1
39019,2014-04-29,828,2321.5,1674,2969,2,0
39022,2014-04-29,828,298.83,166.2,431.46,2,1
39032,2014-05-19,808,536.565,88.88,984.25,2,1
39039,2014-04-29,828,624.4,376.88,871.92,2,1
39063,2014-04-30,827,604.43,604.43,604.43,3,1
39094,2014-04-30,827,232.495,185.85,279.14,2,1
39101,2014-05-13,814,861.045,734.51,987.58,2,1
39117,2014-05-01,826,765.41,694.14,836.68,2,1
39118,2014-04-30,827,204.6,119.9,289.3,2,1
39121,2014-04-30,827,1075.7,191,1960.4,3,1
39128,2014-04-30,827,287.176667,199.08,371,3,0
39131,2014-04-30,827,306.435,289.8,323.07,2,1
39137,2014-04-30,827,417.57,186.14,649,2,0
39154,2014-04-30,827,317.525,104.55,530.5,3,1
39166,2014-04-30,827,532.736667,137.76,1160.25,3,1
39167,2014-04-30,827,774.3,418.6,1130,2,1
39170,2014-04-30,827,681.17,195.5,1166.84,2,1
39177,2014-05-12,815,734.08,368.16,1100,2,1
39195,2014-04-30,827,365.8,365.8,365.8,2,1
39198,2014-04-30,827,297.36,190.98,389.04,3,0
39231,2014-04-30,827,837.97,529.5,1280.16,3,0
39242,2014-04-30,827,298.45,226.6,370.3,2,1
39248,2013-06-30,1131,622.866667,424.5,813.7,3,1
39260,2014-04-30,827,268.065,100.4,435.73,2,1
39262,2014-05-01,826,608.153333,532.8,669.94,3,1
39263,2014-05-01,826,571.695,425.79,717.6,2,1
39269,2014-05-01,826,2207.505556,296.49,5106.75,14,1
39289,2014-05-02,825,968.75,968.75,968.75,2,1
39302,2014-05-01,826,570.76,113.84,1378.74,3,1
39318,2014-05-01,826,552.84,407.68,698,2,1
39333,2014-05-01,826,486.95,448,525.9,2,1
39360,2014-05-06,821,2939.1675,1020.5,6575,4,1
39404,2014-05-05,822,866.45,463.9,1269,2,1
39407,2014-05-01,826,943.75,943.75,943.75,2,1
39429,2014-05-02,825,225.345,211.65,239.04,2,1
39433,2014-05-02,825,618.376,276.27,1676.5,5,0
39434,2014-05-02,825,1201.45,1165.3,1237.6,2,1
39437,2014-05-02,825,1386.973333,580,1880.09,3,1
39450,2014-05-02,825,347.52,340.08,354.96,2,0
39457,2014-05-02,825,485.886667,405,560,3,0
39462,2014-05-05,822,1100.123,475.66,2241.45,10,0
39489,2014-05-02,825,319.89,310.96,328.82,2,1
39492,2014-06-05,791,649.34,514,784.68,2,1
39495,2014-05-02,825,583.5,583.5,583.5,2,1
39513,2014-05-02,825,528.95,360.25,697.65,2,1
39524,2014-05-02,825,1645.62,1402,1889.24,2,1
39537,2014-05-02,825,264.615,261.28,267.95,2,1
39546,2014-05-03,824,339.925,302,377.85,2,1
39569,2014-05-03,824,848.81,297.3,1400.32,2,1
39573,2014-05-03,824,311.2,311.2,311.2,2,1
39607,2014-05-04,823,431.79,396.06,467.52,2,1
39632,2014-05-04,823,331.65,285.38,385.33,3,0
39633,2014-05-04,823,558.34,529.02,587.66,2,1
39637,2014-05-04,823,356.137143,214.2,546.75,7,0
39669,2014-05-05,822,287.7,287.7,287.7,2,1
39670,2014-05-16,811,392.735,359.77,425.7,2,1
39677,2014-05-05,822,436.2,397.35,500.25,3,0
39680,2014-05-05,822,986.6625,789,1365,5,0
39685,2014-05-05,822,252.19,187.84,316.54,2,1
39705,2014-05-05,822,1087.4,872.8,1302,2,1
39719,2014-05-05,822,872.35,820,924.7,2,1
39725,2014-05-05,822,411.73,302.96,520.5,2,1
39726,2014-05-05,822,844.572222,367,1133,9,0
